Date,Town,ProjectName,Story,PropertyType,Model,Tenure,AreaSQM,PricePSF,Price
28-Jun-19,Ang Mo Kio,Blk 303 Ang Mo Kio Avenue 1,XX to XX,4-Room,New Generation,99 Yrs FROM 1977,98,3574.00,350000.00
28-Jun-19,Ang Mo Kio,Blk 310B Ang Mo Kio Avenue 1,XX to XX,4-Room,Model A,99 Yrs FROM 2012,87,7363.00,640000.00
28-Jun-19,Ang Mo Kio,Blk 310C Ang Mo Kio Avenue 1,XX to XX,4-Room,Model A,99 Yrs FROM 2012,94,6211.00,583000.00
28-Jun-19,Ang Mo Kio,Blk 411 Ang Mo Kio Avenue 10,XX to XX,4-Room,New Generation,99 Yrs FROM 1979,92,4112.00,378000.00
28-Jun-19,Ang Mo Kio,Blk 417 Ang Mo Kio Avenue 10,XX to XX,4-Room,New Generation,99 Yrs FROM 1979,99,4219.00,418000.00
28-Jun-19,Ang Mo Kio,Blk 464 Ang Mo Kio Avenue 10,XX to XX,4-Room,New Generation,99 Yrs FROM 1980,92,4187.00,385000.00
28-Jun-19,Ang Mo Kio,Blk 102 Ang Mo Kio Avenue 3,XX to XX,4-Room,Model A,99 Yrs FROM 1993,106,3875.00,410000.00
28-Jun-19,Ang Mo Kio,Blk 229 Ang Mo Kio Avenue 3,XX to XX,4-Room,New Generation,99 Yrs FROM 1978,91,4176.00,380000.00
28-Jun-19,Ang Mo Kio,Blk 426 Ang Mo Kio Avenue 3,XX to XX,4-Room,New Generation,99 Yrs FROM 1978,92,4672.00,430000.00
28-Jun-19,Ang Mo Kio,Blk 427 Ang Mo Kio Avenue 3,XX to XX,4-Room,New Generation,99 Yrs FROM 1978,92,4564.00,420000.00
28-Jun-19,Ang Mo Kio,Blk 571 Ang Mo Kio Avenue 3,XX to XX,4-Room,New Generation,99 Yrs FROM 1979,92,4510.00,415000.00
28-Jun-19,Ang Mo Kio,Blk 573 Ang Mo Kio Avenue 3,XX to XX,4-Room,New Generation,99 Yrs FROM 1979,92,3315.00,305000.00
28-Jun-19,Ang Mo Kio,Blk 110 Ang Mo Kio Avenue 4,XX to XX,4-Room,New Generation,99 Yrs FROM 1978,92,4510.00,415000.00
28-Jun-19,Ang Mo Kio,Blk 175 Ang Mo Kio Avenue 4,XX to XX,4-Room,New Generation,99 Yrs FROM 1981,91,4123.00,375000.00
28-Jun-19,Ang Mo Kio,Blk 637 Ang Mo Kio Avenue 6,XX to XX,4-Room,New Generation,99 Yrs FROM 1980,92,4456.00,410000.00
28-Jun-19,Ang Mo Kio,Blk 700B Ang Mo Kio Avenue 6,XX to XX,4-Room,Model A,99 Yrs FROM 2003,90,6448.00,580000.00
28-Jun-19,Ang Mo Kio,Blk 596D Ang Mo Kio Street 52,XX to XX,4-Room,Model A,99 Yrs FROM 2003,85,6297.00,535000.00
1-May-19,Ang Mo Kio,Blk 215 Ang Mo Kio Avenue 1,XX to XX,4-Room,New Generation,99 Yrs FROM 1976,88,4316.00,380000.00
1-May-19,Ang Mo Kio,Blk 304 Ang Mo Kio Avenue 1,XX to XX,4-Room,New Generation,99 Yrs FROM 1977,97,4435.00,430000.00
1-May-19,Ang Mo Kio,Blk 307A Ang Mo Kio Avenue 1,XX to XX,4-Room,Model A,99 Yrs FROM 2012,88,7223.00,635000.00
1-May-19,Ang Mo Kio,Blk 307B Ang Mo Kio Avenue 1,XX to XX,4-Room,Model A,99 Yrs FROM 2012,95,7040.00,668888.00
1-May-19,Ang Mo Kio,Blk 307B Ang Mo Kio Avenue 1,XX to XX,4-Room,Model A,99 Yrs FROM 2012,88,7653.00,673000.00
1-May-19,Ang Mo Kio,Blk 331 Ang Mo Kio Avenue 1,XX to XX,4-Room,New Generation,99 Yrs FROM 1981,93,4629.00,430000.00
1-May-19,Ang Mo Kio,Blk 470 Ang Mo Kio Avenue 10,XX to XX,4-Room,New Generation,99 Yrs FROM 1979,92,3972.00,365000.00
1-May-19,Ang Mo Kio,Blk 472 Ang Mo Kio Avenue 10,XX to XX,4-Room,New Generation,99 Yrs FROM 1979,92,3810.00,350000.00
1-May-19,Ang Mo Kio,Blk 544 Ang Mo Kio Avenue 10,XX to XX,4-Room,New Generation,99 Yrs FROM 1981,92,3918.00,360000.00
1-May-19,Ang Mo Kio,Blk 546 Ang Mo Kio Avenue 10,XX to XX,4-Room,New Generation,99 Yrs FROM 1981,92,4112.00,378000.00
1-May-19,Ang Mo Kio,Blk 325 Ang Mo Kio Avenue 3,XX to XX,4-Room,New Generation,99 Yrs FROM 1978,98,5005.00,490000.00
1-May-19,Ang Mo Kio,Blk 326 Ang Mo Kio Avenue 3,XX to XX,4-Room,New Generation,99 Yrs FROM 1977,92,5113.00,470000.00
1-May-19,Ang Mo Kio,Blk 327 Ang Mo Kio Avenue 3,XX to XX,4-Room,New Generation,99 Yrs FROM 1977,98,4898.00,480000.00
1-May-19,Ang Mo Kio,Blk 348 Ang Mo Kio Avenue 3,XX to XX,4-Room,New Generation,99 Yrs FROM 1978,98,4898.00,480000.00
1-May-19,Ang Mo Kio,Blk 427 Ang Mo Kio Avenue 3,XX to XX,4-Room,New Generation,99 Yrs FROM 1978,92,4187.00,385000.00
1-May-19,Ang Mo Kio,Blk 429 Ang Mo Kio Avenue 3,XX to XX,4-Room,New Generation,99 Yrs FROM 1978,92,4672.00,430000.00
1-May-19,Ang Mo Kio,Blk 562 Ang Mo Kio Avenue 3,XX to XX,4-Room,New Generation,99 Yrs FROM 1980,92,4133.00,380000.00
1-May-19,Ang Mo Kio,Blk 173 Ang Mo Kio Avenue 4,XX to XX,4-Room,New Generation,99 Yrs FROM 1982,92,4026.00,370000.00
1-May-19,Ang Mo Kio,Blk 175 Ang Mo Kio Avenue 4,XX to XX,4-Room,New Generation,99 Yrs FROM 1981,91,4198.00,382000.00
1-May-19,Ang Mo Kio,Blk 610 Ang Mo Kio Avenue 4,XX to XX,4-Room,New Generation,99 Yrs FROM 1980,101,3907.00,395000.00
1-May-19,Ang Mo Kio,Blk 619 Ang Mo Kio Avenue 4,XX to XX,4-Room,Model A,99 Yrs FROM 1996,107,4489.00,480000.00
1-May-19,Ang Mo Kio,Blk 601 Ang Mo Kio Avenue 5,XX to XX,4-Room,New Generation,99 Yrs FROM 1980,91,3961.00,360000.00
1-May-19,Ang Mo Kio,Blk 511 Ang Mo Kio Avenue 8,XX to XX,4-Room,New Generation,99 Yrs FROM 1980,92,4133.00,380000.00
1-May-19,Ang Mo Kio,Blk 588A Ang Mo Kio Street 52,XX to XX,4-Room,Dbss,99 Yrs FROM 2011,90,7341.00,660000.00
1-May-19,Ang Mo Kio,Blk 588B Ang Mo Kio Street 52,XX to XX,4-Room,Dbss,99 Yrs FROM 2011,90,7115.00,640000.00
1-May-19,Ang Mo Kio,Blk 588C Ang Mo Kio Street 52,XX to XX,4-Room,Dbss,99 Yrs FROM 2011,90,8202.00,738000.00
1-May-19,Ang Mo Kio,Blk 596B Ang Mo Kio Street 52,XX to XX,4-Room,Model A,99 Yrs FROM 2002,91,7040.00,640000.00
28-Jun-19,Bedok,Blk 219B Bedok Central,XX to XX,4-Room,Model A,99 Yrs FROM 2010,87,8116.00,706000.00
28-Jun-19,Bedok,Blk 512 Bedok North Avenue 2,XX to XX,4-Room,New Generation,99 Yrs FROM 1979,92,3918.00,360000.00
28-Jun-19,Bedok,Blk 513 Bedok North Avenue 2,XX to XX,4-Room,New Generation,99 Yrs FROM 1979,92,3918.00,360000.00
28-Jun-19,Bedok,Blk 517 Bedok North Avenue 2,XX to XX,4-Room,New Generation,99 Yrs FROM 1979,92,4004.00,368000.00
28-Jun-19,Bedok,Blk 508 Bedok North Avenue 3,XX to XX,4-Room,New Generation,99 Yrs FROM 1978,92,3810.00,350000.00
28-Jun-19,Bedok,Blk 95 Bedok North Avenue 4,XX to XX,4-Room,New Generation,99 Yrs FROM 1979,92,4004.00,368000.00
28-Jun-19,Bedok,Blk 82 Bedok North Road,XX to XX,4-Room,New Generation,99 Yrs FROM 1978,92,4080.00,375000.00
28-Jun-19,Bedok,Blk 115 Bedok North Road,XX to XX,4-Room,New Generation,99 Yrs FROM 1978,98,3724.00,365000.00
28-Jun-19,Bedok,Blk 121 Bedok North Road,XX to XX,4-Room,New Generation,99 Yrs FROM 1978,92,4133.00,380000.00
28-Jun-19,Bedok,Blk 180 Bedok North Road,XX to XX,4-Room,Model A,99 Yrs FROM 2006,85,6954.00,590000.00
28-Jun-19,Bedok,Blk 182 Bedok North Road,XX to XX,4-Room,Model A,99 Yrs FROM 2006,85,6631.00,563000.00
28-Jun-19,Bedok,Blk 185 Bedok North Road,XX to XX,4-Room,Model A,99 Yrs FROM 2005,85,6889.00,585000.00
28-Jun-19,Bedok,Blk 428 Bedok North Road,XX to XX,4-Room,New Generation,99 Yrs FROM 1979,92,4166.00,383000.00
28-Jun-19,Bedok,Blk 705 Bedok North Road,XX to XX,4-Room,New Generation,99 Yrs FROM 1980,91,3854.00,350000.00
28-Jun-19,Bedok,Blk 705 Bedok North Road,XX to XX,4-Room,New Generation,99 Yrs FROM 1980,91,4069.00,370000.00
28-Jun-19,Bedok,Blk 130 Bedok North Street 2,XX to XX,4-Room,New Generation,99 Yrs FROM 1978,92,4725.00,435000.00
28-Jun-19,Bedok,Blk 86 Bedok North Street 4,XX to XX,4-Room,New Generation,99 Yrs FROM 1978,89,3993.00,355000.00
28-Jun-19,Bedok,Blk 103 Bedok Reservoir Road,XX to XX,4-Room,New Generation,99 Yrs FROM 1985,91,3875.00,352800.00
28-Jun-19,Bedok,Blk 132 Bedok Reservoir Road,XX to XX,4-Room,Model A,99 Yrs FROM 1987,103,3983.00,410000.00
28-Jun-19,Bedok,Blk 627 Bedok Reservoir Road,XX to XX,4-Room,New Generation,99 Yrs FROM 1981,91,4069.00,370000.00
28-Jun-19,Bedok,Blk 718 Bedok Reservoir Road,XX to XX,4-Room,Model A,99 Yrs FROM 1984,104,4133.00,430000.00
28-Jun-19,Bedok,Blk 69 Bedok South Avenue 3,XX to XX,4-Room,New Generation,99 Yrs FROM 1978,92,4241.00,390000.00
28-Jun-19,Bedok,Blk 42 Bedok South Road,XX to XX,4-Room,Improved,99 Yrs FROM 1977,84,3606.00,303000.00
28-Jun-19,Bedok,Blk 35 Chai Chee Avenue,XX to XX,4-Room,Improved,99 Yrs FROM 1975,82,4446.00,363888.00
28-Jun-19,Bedok,Blk 35 Chai Chee Avenue,XX to XX,4-Room,Improved,99 Yrs FROM 1975,82,4704.00,385000.00
28-Jun-19,Bedok,Blk 43 Chai Chee Street,XX to XX,4-Room,New Generation,99 Yrs FROM 1980,92,4629.00,426000.00
28-Jun-19,Bedok,Blk 654 Jalan Tenaga,XX to XX,4-Room,Model A,99 Yrs FROM 1996,108,4219.00,456000.00
28-Jun-19,Bedok,Blk 51 New Upper Changi Road,XX to XX,4-Room,Improved,99 Yrs FROM 1977,84,3810.00,320000.00
28-Jun-19,Bedok,Blk 52 New Upper Changi Road,XX to XX,4-Room,Improved,99 Yrs FROM 1977,84,4833.00,406000.00
28-Jun-19,Bedok,Blk 53 New Upper Changi Road,XX to XX,4-Room,Improved,99 Yrs FROM 1977,84,3929.00,330000.00
1-May-19,Bedok,Blk 512 Bedok North Avenue 2,XX to XX,4-Room,New Generation,99 Yrs FROM 1979,92,3746.00,345000.00
1-May-19,Bedok,Blk 512 Bedok North Avenue 2,XX to XX,4-Room,New Generation,99 Yrs FROM 1979,92,3864.00,355000.00
1-May-19,Bedok,Blk 79 Bedok North Road,XX to XX,4-Room,New Generation,99 Yrs FROM 1978,92,3660.00,337000.00
1-May-19,Bedok,Blk 112 Bedok North Road,XX to XX,4-Room,New Generation,99 Yrs FROM 1978,89,3940.00,350000.00
1-May-19,Bedok,Blk 182 Bedok North Road,XX to XX,4-Room,Model A,99 Yrs FROM 2006,92,6846.00,630000.00
1-May-19,Bedok,Blk 705 Bedok North Road,XX to XX,4-Room,New Generation,99 Yrs FROM 1980,91,4596.00,418000.00
1-May-19,Bedok,Blk 105 Bedok Reservoir Road,XX to XX,4-Room,New Generation,99 Yrs FROM 1985,93,4349.00,404888.00
1-May-19,Bedok,Blk 116 Bedok Reservoir Road,XX to XX,4-Room,New Generation,99 Yrs FROM 1986,93,4090.00,380000.00
1-May-19,Bedok,Blk 133 Bedok Reservoir Road,XX to XX,4-Room,Simplified,99 Yrs FROM 1987,84,4187.00,352000.00
1-May-19,Bedok,Blk 147 Bedok Reservoir Road,XX to XX,4-Room,Simplified,99 Yrs FROM 1987,84,4338.00,364000.00
1-May-19,Bedok,Blk 626 Bedok Reservoir Road,XX to XX,4-Room,New Generation,99 Yrs FROM 1981,92,4263.00,392000.00
1-May-19,Bedok,Blk 765 Bedok Reservoir View,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2000,105,5339.00,560000.00
1-May-19,Bedok,Blk 766 Bedok Reservoir View,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2000,105,5188.00,545000.00
1-May-19,Bedok,Blk 37 Bedok South Avenue 2,XX to XX,4-Room,Improved,99 Yrs FROM 1977,84,3789.00,318000.00
1-May-19,Bedok,Blk 159 Bedok South Avenue 3,XX to XX,4-Room,Simplified,99 Yrs FROM 1985,83,5038.00,418000.00
1-May-19,Bedok,Blk 71 Bedok South Road,XX to XX,4-Room,New Generation,99 Yrs FROM 1978,92,4435.00,408000.00
1-May-19,Bedok,Blk 165 Bedok South Road,XX to XX,4-Room,Simplified,99 Yrs FROM 1985,83,4402.00,365000.00
1-May-19,Bedok,Blk 172 Bedok South Road,XX to XX,4-Room,Simplified,99 Yrs FROM 1985,84,4629.00,389000.00
1-May-19,Bedok,Blk 60 Chai Chee Road,XX to XX,4-Room,Model A,99 Yrs FROM 1982,105,4381.00,460000.00
1-May-19,Bedok,Blk 61 Chai Chee Road,XX to XX,4-Room,New Generation,99 Yrs FROM 1982,91,4015.00,365000.00
1-May-19,Bedok,Blk 112 Lengkong Tiga,XX to XX,4-Room,Model A,99 Yrs FROM 1989,104,6232.00,648000.00
1-May-19,Bedok,Blk 51 New Upper Changi Road,XX to XX,4-Room,Improved,99 Yrs FROM 1977,84,3692.00,310000.00
1-May-19,Bedok,Blk 51 New Upper Changi Road,XX to XX,4-Room,Improved,99 Yrs FROM 1977,84,4144.00,348000.00
1-May-19,Bedok,Blk 63 New Upper Changi Road,XX to XX,4-Room,New Generation,99 Yrs FROM 1978,92,4564.00,420000.00
28-Jun-19,Bishan,Blk 149 Bishan Street 11,XX to XX,4-Room,Simplified,99 Yrs FROM 1987,84,5597.00,470000.00
28-Jun-19,Bishan,Blk 131 Bishan Street 12,XX to XX,4-Room,Model A,99 Yrs FROM 1986,104,5845.00,608000.00
28-Jun-19,Bishan,Blk 154 Bishan Street 13,XX to XX,4-Room,Simplified,99 Yrs FROM 1987,84,5479.00,460000.00
28-Jun-19,Bishan,Blk 167 Bishan Street 13,XX to XX,4-Room,Simplified,99 Yrs FROM 1988,84,4639.00,390000.00
28-Jun-19,Bishan,Blk 175 Bishan Street 13,XX to XX,4-Room,Simplified,99 Yrs FROM 1987,88,4209.00,370000.00
28-Jun-19,Bishan,Blk 239 Bishan Street 22,XX to XX,4-Room,Model A,99 Yrs FROM 1992,105,4263.00,448000.00
28-Jun-19,Bishan,Blk 263 Bishan Street 22,XX to XX,4-Room,Model A,99 Yrs FROM 1992,104,4962.00,515888.00
28-Jun-19,Bishan,Blk 207 Bishan Street 23,XX to XX,4-Room,Model A,99 Yrs FROM 1992,103,6028.00,620000.00
28-Jun-19,Bishan,Blk 220 Bishan Street 23,XX to XX,4-Room,Model A,99 Yrs FROM 1992,113,5780.00,653000.00
28-Jun-19,Bishan,Blk 224 Bishan Street 23,XX to XX,4-Room,Model A,99 Yrs FROM 1992,102,5834.00,595000.00
28-Jun-19,Bishan,Blk 229 Bishan Street 23,XX to XX,4-Room,Model A,99 Yrs FROM 1992,105,4521.00,475000.00
28-Jun-19,Bishan,Blk 264 Bishan Street 24,XX to XX,4-Room,Model A,99 Yrs FROM 1992,112,4908.00,550000.00
28-Jun-19,Bishan,Blk 403 Sin Ming Avenue,XX to XX,4-Room,Simplified,99 Yrs FROM 1986,89,5619.00,500000.00
1-May-19,Bishan,Blk 149 Bishan Street 11,XX to XX,4-Room,Model A,99 Yrs FROM 1987,102,5005.00,510000.00
1-May-19,Bishan,Blk 506 Bishan Street 11,XX to XX,4-Room,Model A,99 Yrs FROM 1989,103,6997.00,720000.00
1-May-19,Bishan,Blk 112 Bishan Street 12,XX to XX,4-Room,Model A,99 Yrs FROM 1985,104,5673.00,590000.00
1-May-19,Bishan,Blk 131 Bishan Street 12,XX to XX,4-Room,Simplified,99 Yrs FROM 1986,84,6200.00,521000.00
1-May-19,Bishan,Blk 167 Bishan Street 13,XX to XX,4-Room,Simplified,99 Yrs FROM 1988,84,4618.00,388000.00
1-May-19,Bishan,Blk 232 Bishan Street 22,XX to XX,4-Room,Model A,99 Yrs FROM 1992,105,4758.00,500000.00
1-May-19,Bishan,Blk 249 Bishan Street 22,XX to XX,4-Room,Model A,99 Yrs FROM 1992,105,5350.00,562000.00
1-May-19,Bishan,Blk 260 Bishan Street 22,XX to XX,4-Room,Model A,99 Yrs FROM 1992,112,5274.00,590000.00
1-May-19,Bishan,Blk 213 Bishan Street 23,XX to XX,4-Room,Model A,99 Yrs FROM 1992,103,5339.00,550000.00
1-May-19,Bishan,Blk 224 Bishan Street 23,XX to XX,4-Room,Model A,99 Yrs FROM 1992,102,5597.00,570000.00
1-May-19,Bishan,Blk 451 Sin Ming Avenue,XX to XX,4-Room,Model A,99 Yrs FROM 1990,108,5005.00,540000.00
1-May-19,Bishan,Blk 454 Sin Ming Avenue,XX to XX,4-Room,Model A,99 Yrs FROM 1989,105,4284.00,450000.00
28-Jun-19,Bukit Batok,Blk 258 Bukit Batok East Avenue 4,XX to XX,4-Room,Model A,99 Yrs FROM 1985,103,3057.00,315000.00
28-Jun-19,Bukit Batok,Blk 258 Bukit Batok East Avenue 4,XX to XX,4-Room,Model A,99 Yrs FROM 1985,103,3671.00,378000.00
28-Jun-19,Bukit Batok,Blk 241 Bukit Batok East Avenue 5,XX to XX,4-Room,New Generation,99 Yrs FROM 1985,96,3961.00,380000.00
28-Jun-19,Bukit Batok,Blk 242 Bukit Batok East Avenue 5,XX to XX,4-Room,New Generation,99 Yrs FROM 1985,99,3843.00,380000.00
28-Jun-19,Bukit Batok,Blk 243 Bukit Batok East Avenue 5,XX to XX,4-Room,New Generation,99 Yrs FROM 1985,98,3574.00,350000.00
28-Jun-19,Bukit Batok,Blk 249 Bukit Batok East Avenue 5,XX to XX,4-Room,Model A,99 Yrs FROM 1985,103,3401.00,350000.00
28-Jun-19,Bukit Batok,Blk 209 Bukit Batok Street 21,XX to XX,4-Room,Model A,99 Yrs FROM 1985,104,3993.00,415000.00
28-Jun-19,Bukit Batok,Blk 291D Bukit Batok Street 24,XX to XX,4-Room,Model A,99 Yrs FROM 1998,102,3778.00,385000.00
28-Jun-19,Bukit Batok,Blk 288D Bukit Batok Street 25,XX to XX,4-Room,Model A2,99 Yrs FROM 1998,92,3864.00,355000.00
28-Jun-19,Bukit Batok,Blk 288D Bukit Batok Street 25,XX to XX,4-Room,Model A2,99 Yrs FROM 1998,92,4402.00,405000.00
28-Jun-19,Bukit Batok,Blk 289F Bukit Batok Street 25,XX to XX,4-Room,Model A2,99 Yrs FROM 1998,92,4080.00,375000.00
28-Jun-19,Bukit Batok,Blk 289G Bukit Batok Street 25,XX to XX,4-Room,Model A,99 Yrs FROM 1998,102,3929.00,400000.00
28-Jun-19,Bukit Batok,Blk 336 Bukit Batok Street 32,XX to XX,4-Room,Simplified,99 Yrs FROM 1986,84,3692.00,310000.00
28-Jun-19,Bukit Batok,Blk 322 Bukit Batok Street 33,XX to XX,4-Room,New Generation,99 Yrs FROM 1985,93,3509.00,326000.00
28-Jun-19,Bukit Batok,Blk 337 Bukit Batok Street 34,XX to XX,4-Room,Model A,99 Yrs FROM 1986,104,3509.00,365000.00
28-Jun-19,Bukit Batok,Blk 338 Bukit Batok Street 34,XX to XX,4-Room,Model A,99 Yrs FROM 1986,104,3132.00,326000.00
28-Jun-19,Bukit Batok,Blk 527 Bukit Batok Street 51,XX to XX,4-Room,Simplified,99 Yrs FROM 1987,88,3466.00,305000.00
28-Jun-19,Bukit Batok,Blk 537 Bukit Batok Street 52,XX to XX,4-Room,Model A,99 Yrs FROM 1987,103,3208.00,330000.00
28-Jun-19,Bukit Batok,Blk 541 Bukit Batok Street 52,XX to XX,4-Room,Simplified,99 Yrs FROM 1986,84,3671.00,308000.00
28-Jun-19,Bukit Batok,Blk 383 Bukit Batok West Avenue 5,XX to XX,4-Room,Model A,99 Yrs FROM 2005,86,4962.00,426000.00
28-Jun-19,Bukit Batok,Blk 386 Bukit Batok West Avenue 5,XX to XX,4-Room,Model A,99 Yrs FROM 2004,90,4112.00,370000.00
28-Jun-19,Bukit Batok,Blk 386 Bukit Batok West Avenue 5,XX to XX,4-Room,Model A,99 Yrs FROM 2004,90,4338.00,390000.00
28-Jun-19,Bukit Batok,Blk 392 Bukit Batok West Avenue 5,XX to XX,4-Room,Model A,99 Yrs FROM 2004,92,4951.00,455888.00
28-Jun-19,Bukit Batok,Blk 395 Bukit Batok West Avenue 5,XX to XX,4-Room,Model A,99 Yrs FROM 2004,92,4263.00,392000.00
28-Jun-19,Bukit Batok,Blk 114 Bukit Batok West Avenue 6,XX to XX,4-Room,Model A,99 Yrs FROM 1984,104,3703.00,385000.00
28-Jun-19,Bukit Batok,Blk 119 Bukit Batok West Avenue 6,XX to XX,4-Room,Model A,99 Yrs FROM 1984,103,3186.00,328000.00
28-Jun-19,Bukit Batok,Blk 127 Bukit Batok West Avenue 6,XX to XX,4-Room,Model A,99 Yrs FROM 1985,103,3595.00,370000.00
28-Jun-19,Bukit Batok,Blk 130 Bukit Batok West Avenue 6,XX to XX,4-Room,Model A,99 Yrs FROM 1984,107,3261.00,349000.00
28-Jun-19,Bukit Batok,Blk 148 Bukit Batok West Avenue 6,XX to XX,4-Room,New Generation,99 Yrs FROM 1984,93,3498.00,325000.00
28-Jun-19,Bukit Batok,Blk 189 Bukit Batok West Avenue 6,XX to XX,4-Room,Model A,99 Yrs FROM 1997,98,4155.00,406800.00
28-Jun-19,Bukit Batok,Blk 175 Bukit Batok West Avenue 8,XX to XX,4-Room,New Generation,99 Yrs FROM 1985,93,3337.00,310000.00
28-Jun-19,Bukit Batok,Blk 184 Bukit Batok West Avenue 8,XX to XX,4-Room,New Generation,99 Yrs FROM 1984,93,3746.00,348000.00
1-May-19,Bukit Batok,Blk 104 Bukit Batok Central,XX to XX,4-Room,Model A,99 Yrs FROM 1985,107,3789.00,405000.00
1-May-19,Bukit Batok,Blk 104 Bukit Batok Central,XX to XX,4-Room,Model A,99 Yrs FROM 1985,104,4284.00,445000.00
1-May-19,Bukit Batok,Blk 106 Bukit Batok Central,XX to XX,4-Room,Model A,99 Yrs FROM 1985,104,3800.00,395000.00
1-May-19,Bukit Batok,Blk 106 Bukit Batok Central,XX to XX,4-Room,Model A,99 Yrs FROM 1985,104,3940.00,410000.00
1-May-19,Bukit Batok,Blk 620 Bukit Batok Central,XX to XX,4-Room,Model A,99 Yrs FROM 2003,90,6135.00,552000.00
1-May-19,Bukit Batok,Blk 264 Bukit Batok East Avenue 4,XX to XX,4-Room,Model A,99 Yrs FROM 1985,103,3649.00,376000.00
1-May-19,Bukit Batok,Blk 266 Bukit Batok East Avenue 4,XX to XX,4-Room,Simplified,99 Yrs FROM 1985,84,3627.00,305000.00
1-May-19,Bukit Batok,Blk 268 Bukit Batok East Avenue 4,XX to XX,4-Room,Model A,99 Yrs FROM 1985,104,3552.00,368888.00
1-May-19,Bukit Batok,Blk 238 Bukit Batok East Avenue 5,XX to XX,4-Room,New Generation,99 Yrs FROM 1986,97,3552.00,345000.00
1-May-19,Bukit Batok,Blk 240 Bukit Batok East Avenue 5,XX to XX,4-Room,New Generation,99 Yrs FROM 1985,99,3337.00,330000.00
1-May-19,Bukit Batok,Blk 244 Bukit Batok East Avenue 5,XX to XX,4-Room,New Generation,99 Yrs FROM 1985,96,3520.00,338000.00
1-May-19,Bukit Batok,Blk 210 Bukit Batok Street 21,XX to XX,4-Room,Model A,99 Yrs FROM 1985,104,3993.00,415000.00
1-May-19,Bukit Batok,Blk 211 Bukit Batok Street 21,XX to XX,4-Room,Model A,99 Yrs FROM 1985,108,3617.00,390000.00
1-May-19,Bukit Batok,Blk 217 Bukit Batok Street 21,XX to XX,4-Room,New Generation,99 Yrs FROM 1984,93,3767.00,350000.00
1-May-19,Bukit Batok,Blk 363 Bukit Batok Street 31,XX to XX,4-Room,New Generation,99 Yrs FROM 1987,94,3272.00,307000.00
1-May-19,Bukit Batok,Blk 370 Bukit Batok Street 31,XX to XX,4-Room,Simplified,99 Yrs FROM 1985,84,4026.00,338000.00
1-May-19,Bukit Batok,Blk 325 Bukit Batok Street 33,XX to XX,4-Room,Simplified,99 Yrs FROM 1986,84,3574.00,300000.00
1-May-19,Bukit Batok,Blk 329 Bukit Batok Street 33,XX to XX,4-Room,Simplified,99 Yrs FROM 1986,84,3574.00,300000.00
1-May-19,Bukit Batok,Blk 331 Bukit Batok Street 33,XX to XX,4-Room,Simplified,99 Yrs FROM 1986,84,3509.00,295000.00
1-May-19,Bukit Batok,Blk 340 Bukit Batok Street 34,XX to XX,4-Room,Model A,99 Yrs FROM 1987,103,3014.00,310000.00
1-May-19,Bukit Batok,Blk 341 Bukit Batok Street 34,XX to XX,4-Room,Model A,99 Yrs FROM 1986,103,3595.00,370000.00
1-May-19,Bukit Batok,Blk 350 Bukit Batok Street 34,XX to XX,4-Room,Model A,99 Yrs FROM 1987,104,3079.00,320000.00
1-May-19,Bukit Batok,Blk 510 Bukit Batok Street 52,XX to XX,4-Room,Simplified,99 Yrs FROM 1986,84,3810.00,320000.00
1-May-19,Bukit Batok,Blk 536 Bukit Batok Street 52,XX to XX,4-Room,Model A,99 Yrs FROM 1986,107,3132.00,335000.00
1-May-19,Bukit Batok,Blk 421 Bukit Batok West Avenue 2,XX to XX,4-Room,New Generation,99 Yrs FROM 1988,94,3617.00,340000.00
1-May-19,Bukit Batok,Blk 408 Bukit Batok West Avenue 4,XX to XX,4-Room,New Generation,99 Yrs FROM 1988,94,3358.00,315000.00
1-May-19,Bukit Batok,Blk 383 Bukit Batok West Avenue 5,XX to XX,4-Room,Model A,99 Yrs FROM 2005,86,4069.00,350000.00
1-May-19,Bukit Batok,Blk 384 Bukit Batok West Avenue 5,XX to XX,4-Room,Model A,99 Yrs FROM 2005,92,4219.00,388000.00
1-May-19,Bukit Batok,Blk 391 Bukit Batok West Avenue 5,XX to XX,4-Room,Model A,99 Yrs FROM 2004,92,4295.00,395000.00
1-May-19,Bukit Batok,Blk 393 Bukit Batok West Avenue 5,XX to XX,4-Room,Model A,99 Yrs FROM 2004,92,4241.00,390000.00
1-May-19,Bukit Batok,Blk 394 Bukit Batok West Avenue 5,XX to XX,4-Room,Model A,99 Yrs FROM 2004,92,4629.00,426000.00
1-May-19,Bukit Batok,Blk 395 Bukit Batok West Avenue 5,XX to XX,4-Room,Model A,99 Yrs FROM 2004,86,4941.00,425000.00
1-May-19,Bukit Batok,Blk 112 Bukit Batok West Avenue 6,XX to XX,4-Room,Model A,99 Yrs FROM 1984,104,3940.00,410000.00
1-May-19,Bukit Batok,Blk 113 Bukit Batok West Avenue 6,XX to XX,4-Room,Model A,99 Yrs FROM 1984,104,3412.00,355000.00
1-May-19,Bukit Batok,Blk 118 Bukit Batok West Avenue 6,XX to XX,4-Room,Model A,99 Yrs FROM 1984,107,3294.00,352000.00
